#{"t_start": 1742559698.6010008, "env_id": "Hopper-v5"}
r,l,t
372.265287,136,6290.819542
259.12673,105,6291.332066
370.829915,134,6292.031311
365.427757,134,6292.805557
369.789769,133,6293.581447
363.515896,134,6299.794422
49.658206,28,6299.909035
367.376969,135,6300.640538
369.779305,132,6301.441518
366.868548,134,6307.672211
209.630084,94,6308.171352
374.593019,135,6308.870172
249.950066,102,6309.430485
367.0725,135,6315.691162
258.254668,106,6316.255684
369.621816,132,6316.949083
366.877274,135,6317.690337
373.436338,134,6318.434292
369.073039,133,6324.780948
373.150529,136,6325.491165
251.904962,104,6326.01916
262.888776,108,6326.630358
367.261401,132,6333.006895
373.021923,133,6333.777509
369.570155,134,6334.537255
368.141531,135,6335.23325
363.678136,134,6341.885588
373.474032,135,6342.608372
371.772934,134,6343.373471
264.940908,107,6343.996565
368.299273,132,6350.420408
373.985719,135,6351.112176
369.334358,134,6351.848125
364.129532,134,6357.961805
372.685003,136,6358.633232
296.354398,115,6359.252196
362.752969,134,6360.051051
365.042799,134,6366.173963
251.25633,104,6366.659736
363.949369,134,6367.271038
368.03708,133,6367.94935
372.78732,136,6374.1346
369.420623,133,6374.819308
366.979529,132,6375.541907
365.480711,134,6376.290897
368.357385,132,6382.180338
372.696232,134,6382.854756
362.895798,133,6383.506293
372.289779,136,6384.297112
369.843053,135,6390.493214
371.202377,133,6391.194375
370.402442,134,6391.86526
372.525736,134,6392.516838
256.718956,106,6398.530106
258.488529,106,6399.079555
367.836348,133,6399.74533
365.902814,132,6400.386294
361.911185,134,6406.510987
369.954251,133,6407.235447
369.118729,134,6407.94487
369.4773,135,6408.612664
367.665766,132,6414.898229
360.859664,133,6415.706879
372.602099,134,6416.495353
269.522415,110,6417.119604
368.602047,131,6423.533859
360.251395,133,6424.375119
366.137686,135,6425.218403
365.550882,134,6426.073737
370.488911,133,6432.413844
372.845556,134,6433.146338
372.718915,135,6433.964399
369.032489,134,6434.747038
368.633483,133,6440.771178
357.13269,132,6441.50563
365.667955,134,6442.228059
269.906327,109,6442.837439
357.59947,132,6449.188153
366.472929,135,6449.967961
359.458657,133,6450.785984
367.264993,135,6451.549378
363.322909,134,6457.849241
366.090251,133,6458.658931
370.39889,134,6459.334103
368.550683,132,6465.645844
362.212729,134,6466.381908
370.352361,136,6467.106838
372.860353,134,6467.901496
370.518133,133,6474.39759
363.685861,134,6475.311707
370.424468,133,6476.183113
372.172614,135,6476.988566
369.120728,134,6483.589715
369.126837,134,6484.259427
369.205508,133,6484.932055
279.655915,111,6485.507193
367.275785,135,6491.571543
359.943897,133,6492.242851
371.850813,134,6492.927099
372.982325,134,6493.664066
367.884661,132,6499.704468
368.056942,135,6500.367743
367.390112,135,6501.109545
368.401816,133,6501.865243
370.883756,134,6508.08904
367.384019,132,6508.795586
372.249444,133,6509.512763
372.897802,134,6516.002434
367.455141,134,6516.735533
370.619534,133,6517.461044
369.829535,133,6518.247618
369.624639,132,6525.157495
260.296712,107,6525.709985
365.778724,133,6526.511075
369.5697,134,6527.347671
368.626068,132,6533.587749
367.26913,133,6534.278679
371.993723,134,6535.147553
372.932661,134,6536.069947
369.530469,131,6542.92272
369.511374,133,6543.740058
370.601489,134,6544.558962
370.823606,133,6545.499834
369.027996,133,6552.799035
364.325309,134,6553.74816
363.739039,134,6554.512859
359.729324,133,6555.256749
359.3512,132,6561.424879
371.141666,132,6562.202429
372.916143,133,6562.898879
321.521515,122,6563.566567
365.757095,132,6569.912938
369.309583,132,6570.651624
373.233787,133,6571.474493
363.914604,134,6572.418322
363.73014,133,6579.009646
373.64715,133,6579.73465
369.665072,135,6580.555527
369.448376,133,6581.322163
366.900146,135,6587.799123
357.720423,132,6588.481238
362.406364,134,6589.202615
369.977632,134,6595.774574
365.304874,133,6596.421068
369.075661,133,6597.114966
360.593791,133,6597.909395
366.827507,133,6604.509388
368.818553,132,6605.542964
364.638065,134,6606.556907
366.841077,135,6607.38287
366.104855,131,6614.155025
351.465318,130,6614.982892
370.024896,134,6615.738668
357.72068,132,6616.670365
365.556325,134,6623.157054
266.545228,109,6623.702924
369.572508,134,6624.446654
357.037618,132,6625.341304
359.972629,133,6631.66275
368.996304,134,6632.302007
360.802197,133,6633.080598
369.730575,133,6633.801493
368.224277,133,6640.097142
366.412047,135,6640.977529
364.263606,132,6641.893254
367.025135,132,6642.589741
366.790886,134,6649.325492
369.17371,133,6649.990031
369.42244,134,6650.705061
371.091308,133,6651.436006
366.862504,134,6657.739087
365.965962,132,6658.425079
367.532161,133,6659.148686
369.743004,134,6665.603919
369.921777,132,6666.307659
365.610913,133,6667.055575
371.721436,133,6667.830462
366.441282,132,6674.345693
367.110914,133,6675.13105
363.787795,134,6675.860395
360.845662,133,6676.592942
363.481972,134,6683.274225
370.142983,132,6683.957609
358.994727,133,6684.889275
363.791848,134,6685.851934
368.076776,133,6692.341791
365.616283,134,6692.999443
370.559667,132,6693.780465
369.589793,132,6694.485895
369.179913,134,6700.893379
366.801739,133,6701.608912
370.443585,133,6702.412907
369.377253,131,6703.209775
363.332648,134,6709.523217
363.071367,134,6710.241142
368.284566,134,6710.999205
372.488744,133,6717.56542
357.97133,132,6718.226717
365.93862,133,6718.96324
361.365333,133,6719.685616
365.952688,135,6726.166966
362.872031,134,6727.115681
363.388423,134,6728.060672
357.394179,132,6728.813622
366.517637,132,6735.419961
368.867684,133,6736.168966
369.188195,133,6736.955641
372.349784,135,6737.694833
372.146066,133,6743.923039
366.62143,135,6744.736877
357.332139,132,6745.409674
368.995743,133,6746.201945
364.184433,134,6752.764141
366.152193,134,6753.616207
358.290384,132,6754.402121
363.659506,133,6755.121778
367.223092,134,6761.538036
366.162497,131,6762.449218
363.238332,134,6763.271617
360.023409,133,6769.394414
366.967648,134,6770.034956
369.242356,134,6770.73644
267.91847,108,6771.379011
366.110986,134,6772.21828
357.803386,132,6778.607948
366.536425,133,6779.427407
369.935439,134,6780.258542
364.541875,134,6787.136031
278.134482,111,6787.684544
365.197471,134,6788.386867
367.448895,131,6789.13368
367.636956,132,6795.517841
269.948317,109,6796.151859
366.474687,132,6796.920739
371.056856,134,6797.734396
366.138248,131,6803.991711
367.733024,132,6804.649132
368.555292,133,6805.390929
367.879375,133,6806.153445
366.131415,133,6812.606501
363.205851,134,6813.28167
367.16919,134,6813.945805
365.178678,134,6814.675652
367.652137,131,6820.71994
365.564836,135,6821.508362
367.118803,133,6822.256893
359.612699,133,6823.131174
366.747589,132,6829.739238
369.879398,134,6830.446954
359.776404,133,6831.179929
365.943556,135,6831.990813
367.158422,134,6838.220968
363.040073,134,6838.883103
370.182899,134,6839.642842
366.499926,133,6840.424932
366.921837,131,6846.884933
361.022752,133,6847.65817
372.027847,132,6848.473241
364.302456,133,6854.923866
369.079059,133,6855.610285
369.775257,132,6856.358052
368.421429,133,6857.096188
369.05568,134,6863.440443
367.960406,133,6864.301407
366.299641,135,6865.219505
364.144199,134,6866.018896
367.544456,134,6872.581911
274.773359,110,6873.123652
366.925235,133,6873.919112
363.59324,134,6874.709315
367.974805,132,6881.370984
366.773156,133,6882.095494
364.792778,133,6882.795595
362.07842,134,6883.581852
367.314969,133,6890.290749
363.957972,134,6891.264254
367.575586,135,6892.136624
358.469269,132,6892.86144
367.27181,135,6899.657583
370.280917,132,6900.399579
367.547283,135,6901.128508
367.361325,133,6901.875374
373.411878,134,6908.454266
363.709355,134,6909.16736
369.754009,134,6909.982303
368.235758,135,6910.78603
367.332447,133,6917.478618
370.136735,132,6918.416356
368.610238,133,6919.123116
273.659471,109,6919.843495
366.864032,134,6925.900255
370.434728,134,6926.705539
372.859186,133,6927.479694
367.928456,135,6934.020695
367.261001,133,6934.778139
372.786258,135,6935.541139
363.740375,134,6936.282669
363.226009,130,6943.194332
370.38458,133,6943.855795
358.01327,132,6944.718819
372.50926,134,6945.70133
367.859395,132,6952.139748
255.868018,106,6952.652772
257.253857,106,6953.226288
369.225883,132,6954.007439
354.910488,131,6960.646707
280.973902,113,6961.215783
370.808782,134,6961.900444
357.997145,132,6962.613187
368.573251,132,6969.288377
286.019435,114,6969.960283
276.013236,109,6970.505799
368.784716,133,6971.219301
368.554956,132,6971.895366
368.169793,133,6978.041271
364.447743,134,6978.741497
368.230365,133,6979.462153
365.621847,132,6985.705695
370.727201,134,6986.338512
364.89193,134,6987.010998
357.593868,132,6987.747478
370.845309,134,6993.787105
369.92932,132,6994.56863
352.563939,130,6995.526248
362.953643,134,6996.269101
366.626044,134,7002.815379
363.423124,134,7003.560902
368.601238,135,7004.507516
367.457144,135,7005.271121
364.819968,133,7011.92499
357.582325,132,7012.614311
357.600548,132,7013.322452
363.009548,132,7014.278565
363.546475,134,7020.723842
368.987901,133,7021.45844
363.611766,134,7022.221504
370.105013,133,7023.182332
366.529148,133,7029.521803
360.892556,133,7030.3681
370.263642,134,7031.137907
371.902615,133,7037.640962
354.59713,131,7038.363547
367.857156,134,7039.157569
365.879256,135,7039.894249
366.664312,134,7046.362304
369.342211,133,7046.984235
369.107611,134,7047.865318
365.645873,133,7048.639099
266.327145,108,7054.70995
364.109587,133,7055.460783
364.51728,134,7056.144063
353.803757,131,7056.913125
362.614179,134,7063.311258
368.921849,132,7064.038848
368.112071,133,7064.888719
367.772857,135,7065.69782
367.12776,135,7071.932143
369.057247,134,7072.749123
366.516744,135,7073.654711
363.460141,133,7074.441837
365.964298,135,7080.578385
364.906473,133,7081.282021
360.619243,133,7082.049245
363.810834,134,7082.840421
359.292601,133,7088.904873
372.845907,134,7089.59552
367.570305,133,7090.313677
361.137124,133,7096.391645
369.462198,132,7097.022959
363.422924,134,7097.796145
371.008485,135,7098.57794
368.497556,133,7104.71503
370.089038,133,7105.433429
367.6496,134,7106.122177
360.658153,133,7106.823088
367.771164,131,7113.053411
364.398473,134,7113.835758
370.380011,134,7114.595695
360.835161,133,7115.438893
371.566699,134,7121.535754
371.370446,134,7122.194009
363.620348,134,7122.874996
372.520169,135,7123.659489
367.87952,134,7130.3955
369.453323,132,7131.038448
369.903985,133,7131.777243
352.220104,130,7132.535723
363.991783,134,7138.947137
371.90775,133,7139.662348
370.604076,135,7140.380429
366.073714,135,7141.205883
371.209993,134,7147.465588
357.862318,132,7148.16602
369.602595,134,7148.886795
369.731089,134,7155.019441
370.162894,134,7155.751446
354.097931,131,7156.421951
369.265937,132,7157.145055
370.73578,133,7163.590661
367.078304,132,7164.362899
372.241841,133,7165.408469
367.365188,133,7166.398977
367.833857,135,7172.687341
362.986571,134,7173.387035
356.108175,132,7174.130272
372.299825,135,7174.8802
357.82641,132,7181.075653
364.579822,134,7181.697667
371.223971,135,7182.459359
366.771486,134,7183.235887
372.834245,135,7190.092376
370.92057,136,7190.9917
373.38942,135,7191.759834
363.762811,133,7192.46616
360.656921,133,7199.128755
375.333275,136,7199.894648
372.438262,135,7200.672387
361.748904,133,7207.130963
366.443695,133,7207.861921
370.551734,133,7208.6238
373.341371,134,7209.368041
363.509465,134,7215.795456
366.877059,135,7216.751961
366.442192,131,7217.483666
375.042495,135,7218.250246
372.372146,134,7224.655805
370.80041,134,7225.344011
372.468017,134,7226.174345
367.158189,133,7227.034589
371.68635,133,7233.659946
368.045797,135,7234.398436
369.320841,134,7235.117043
372.281869,136,7235.862387
370.979145,136,7242.107707
363.437867,134,7242.890313
358.573682,132,7243.607651
376.825362,136,7249.869707
364.411571,134,7250.573641
367.638748,135,7251.358522
368.325463,131,7252.34474
372.293257,136,7258.745959
370.993174,134,7259.491699
368.168774,135,7260.31805
367.503742,133,7261.103231
368.062518,133,7267.386427
369.696681,134,7268.049266
367.378176,134,7268.734074
368.020322,134,7269.463893
367.684929,135,7275.625317
371.287004,133,7276.278651
370.419516,133,7277.016776
370.655436,134,7278.010652
351.985365,130,7284.464762
372.157023,134,7285.310133
358.393731,132,7286.154708
374.707989,134,7287.063723
364.706165,134,7293.893659
357.285172,132,7294.631696
375.063827,135,7295.414553
369.67484,135,7301.978725
373.455222,136,7302.632915
371.84254,134,7303.34916
368.175873,135,7304.128044
367.330756,135,7310.68884
363.988607,134,7311.415157
370.092195,134,7312.071208
370.449935,134,7312.827317
370.721337,134,7318.884863
368.136381,134,7319.648343
371.487206,134,7320.419086
359.696932,133,7321.186441
369.51305,133,7327.528985
371.250882,132,7328.208263
372.436027,135,7328.92021
371.074724,134,7329.68839
368.900406,134,7336.153614
357.908029,132,7336.894527
368.587154,133,7337.606968
368.357803,135,7338.436561
370.701837,135,7344.852876
372.553427,133,7345.61212
371.873677,134,7346.317011
370.717072,133,7352.758564
369.938917,133,7353.415577
210.011666,95,7353.939223
214.420868,96,7354.498559
370.718116,132,7355.239668
358.659759,132,7361.424851
368.552908,133,7362.252067
368.050152,133,7363.176574
366.606662,135,7363.980917
371.689943,135,7370.358753
369.186221,135,7371.13815
373.903338,134,7371.886112
372.002715,135,7378.531441
254.093471,105,7379.108766
364.579744,134,7379.843996
370.919061,133,7380.692595
209.09095,94,7381.315275
372.249895,135,7387.792876
373.90377,133,7388.642646
371.888012,134,7389.433456
367.268978,133,7390.142236
371.072337,134,7396.302076
369.81455,134,7397.027143
365.447462,133,7397.773589
371.914503,134,7404.389947
368.20323,134,7405.033057
370.692855,133,7405.748391
355.250627,131,7406.566989
371.928491,135,7412.953314
371.230124,132,7413.643646
368.012586,134,7414.412309
368.598273,133,7415.199423
213.839033,94,7421.515729
368.702975,134,7422.30986
369.190376,133,7423.071484
369.133187,133,7423.927544
372.706105,134,7430.07688
371.070239,133,7430.862815
368.842495,132,7431.68554
372.348963,135,7432.58207
367.232713,133,7438.680123
363.921981,134,7439.309827
213.133118,95,7439.782112
369.433624,132,7440.504479
365.023097,133,7446.345552
255.767794,105,7446.830576
283.109959,113,7447.396091
206.350336,94,7447.878732
371.065695,134,7448.587143
240.293838,100,7454.532731
368.20961,133,7455.231474
234.445894,101,7455.801301
370.33811,134,7456.620615
360.419002,133,7463.270194
368.239308,134,7464.036037
207.319693,93,7464.540945
360.558992,133,7465.291339
361.629777,134,7471.84399
364.079043,134,7472.702134
215.878004,95,7473.427769
372.538353,133,7474.24903
358.960545,133,7481.051255
368.700522,133,7481.788841
241.025345,101,7482.406824
372.178502,134,7483.189186
368.969473,133,7489.593638
366.211163,133,7490.26105
216.668823,96,7490.802776
369.354409,133,7491.817838
366.248579,132,7492.531793
217.541277,95,7498.552964
211.640555,95,7499.095764
370.213444,134,7499.91782
212.602767,95,7500.470662
370.721024,134,7507.002403
367.659701,133,7507.668511
362.969395,134,7508.380356
364.152925,134,7509.143742
369.339641,133,7516.084831
371.282658,134,7516.856517
368.678059,133,7517.714453
367.077805,133,7518.51648
368.104487,133,7525.000251
368.801502,134,7525.715532
241.786677,102,7526.315463
361.234404,133,7527.134523
364.818362,133,7533.638168
363.251171,134,7534.409163
370.7642,133,7535.180247
216.113613,95,7535.707968
358.803677,133,7541.886519
369.874736,134,7542.552284
367.465588,132,7543.238417
364.88342,135,7544.02508
362.412094,134,7550.568052
356.046519,132,7551.355014
366.701132,135,7552.346551
367.295572,134,7553.305996
366.313815,131,7559.652876
368.210572,134,7560.459357
358.24943,133,7561.277147
368.389923,132,7562.098558
369.928967,132,7568.578793
362.483303,134,7569.432766
356.953311,132,7570.312134
356.142535,132,7576.603859
357.91173,132,7577.329737
369.074445,133,7578.000559
362.9091,134,7578.777853
366.867455,132,7585.404099
358.212808,132,7586.103287
219.999478,97,7586.613843
211.276752,93,7587.146163
366.6446,133,7587.970396
367.908104,133,7594.375343
356.686526,132,7595.186771
362.889741,134,7596.049535
210.69398,95,7596.614805
363.267481,132,7602.625463
363.241234,134,7603.320925
210.069844,95,7603.846956
362.123397,134,7604.640697
369.002372,133,7610.954507
212.35762,94,7611.419539
355.46081,132,7612.099854
364.018121,133,7612.936161
350.459113,130,7619.395833
367.914749,133,7620.126177
368.529525,133,7620.901943
365.908552,132,7621.674516
367.593772,133,7628.075363
364.189053,132,7628.78913
366.775635,133,7629.581775
363.627261,132,7630.299349
361.559035,133,7636.786506
355.061551,132,7637.612818
353.953807,131,7638.339499
369.507279,132,7639.036714
356.0992,132,7645.381523
356.187949,132,7645.997872
364.28395,133,7646.788774
363.981461,133,7647.59183
368.374808,132,7653.704369
366.581719,132,7654.383147
347.975876,129,7655.113937
355.838861,132,7655.897444
364.034219,132,7662.051239
354.957826,132,7662.839807
364.456389,134,7663.612476
368.03677,133,7669.724482
363.568897,132,7670.448242
359.767712,133,7671.253582
365.728021,133,7672.15969
353.211949,131,7678.459358
367.241319,133,7679.180492
365.990319,132,7679.911654
355.960355,132,7680.664635
366.665986,132,7687.050998
362.606996,131,7687.699202
372.348746,135,7688.366488
267.910891,107,7689.264607
370.120431,132,7695.813263
366.358982,133,7696.561925
361.222013,134,7697.344632
365.276379,132,7698.155551
357.004777,132,7704.464502
363.968717,133,7705.11019
370.81739,133,7705.826089
361.814798,133,7706.557955
360.349391,134,7712.426388
362.202481,134,7713.100198
364.775998,133,7713.840872
362.528407,133,7714.653095
364.712957,133,7721.097133
366.862036,134,7722.05984
365.384766,133,7722.951425
353.320666,131,7723.662676
367.139211,134,7730.371585
369.308848,132,7731.101619
366.466752,132,7731.981494
358.560442,133,7738.774973
361.607619,134,7739.4293
367.509371,132,7740.105246
367.858515,133,7740.843425
366.970287,133,7747.390684
358.923036,133,7748.135218
260.014363,107,7748.727064
367.907442,134,7749.525673
361.307561,132,7756.202102
349.846876,130,7756.898317
358.81495,133,7757.589872
369.233033,134,7758.335535
366.535286,135,7764.734961
370.181282,134,7765.504193
363.59563,133,7766.246994
353.053993,131,7767.024981
363.199058,133,7773.829491
355.74847,132,7774.616131
358.491669,133,7775.424391
367.824856,133,7776.195386
279.146226,110,7782.438375
363.458241,131,7783.199436
366.097209,133,7784.013665
367.280429,133,7784.880426
361.960167,133,7791.603122
367.408949,132,7792.440755
356.684023,132,7793.222789
363.044672,133,7794.062603
366.479707,134,7800.624352
363.941586,134,7801.385166
348.288037,129,7802.128314
360.721728,134,7802.857834
364.26454,135,7809.180899
366.208166,132,7809.865728
365.837353,133,7810.613482
366.681218,132,7811.39068
359.745549,133,7817.520363
363.451885,131,7818.307947
365.91983,134,7819.182226
361.054869,134,7825.76185
366.889971,133,7826.500432
367.912856,132,7827.29413
364.023224,133,7828.022712
367.412951,135,7834.413596
369.23341,133,7835.155608
355.208862,132,7836.000954
366.008255,135,7836.782432
364.996544,132,7843.28091
363.882162,133,7843.992377
361.401014,134,7844.766774
360.211765,134,7845.485265
356.00898,131,7851.908099
369.955986,132,7852.729587
368.379045,133,7853.612511
357.283248,133,7854.400742
366.210601,135,7860.878037
369.178881,134,7861.602808
367.84371,132,7862.31206
366.147651,135,7863.034182
367.011364,132,7869.495577
265.680453,108,7870.172413
367.803504,134,7871.053373
364.567145,134,7871.758051
366.444677,133,7878.243767
368.171572,133,7879.092499
358.453406,132,7879.9577
351.235725,130,7880.804357
366.726838,134,7887.287367
365.09892,134,7887.998842
366.812269,134,7888.703123
366.336094,133,7895.237071
354.239865,131,7895.889848
360.127751,133,7896.585226
365.970926,134,7897.302317
350.047656,130,7903.211638
365.985164,134,7903.852139
364.050219,133,7904.52651
351.931617,131,7905.399533
369.378782,133,7911.931726
367.518713,133,7912.605428
297.522556,116,7913.315033
360.230583,133,7914.233279
363.624612,133,7920.496231
364.618475,133,7921.121181
360.36815,133,7921.764204
354.326286,132,7922.446877
364.430987,132,7928.268437
366.306664,131,7928.859996
365.767355,132,7929.511459
363.485206,133,7930.238219
365.127683,132,7935.956293
363.724831,132,7936.566581
360.744554,133,7937.254916
360.486219,133,7937.984758
364.193006,133,7944.479522
367.233785,133,7945.341061
366.377589,133,7946.026704
365.817874,133,7946.777839
364.339833,134,7952.833397
365.829546,132,7953.47203
365.927673,133,7954.178082
252.911409,105,7954.781472
358.777608,133,7960.816454
360.790188,133,7961.467998
366.539325,134,7962.171485
363.883028,133,7968.251554
371.364285,132,7968.977908
268.669478,109,7969.564559
283.261511,112,7970.173704
367.430941,134,7970.925845
