#{"t_start": 1742559698.597759, "env_id": "Hopper-v5"}
r,l,t
351.862903,131,4006.489231
364.228501,131,4012.839697
352.451971,127,4013.473607
358.428713,131,4014.232413
363.348811,132,4014.987844
357.562996,129,4021.209039
352.252766,132,4021.854335
349.323104,131,4022.54221
359.995669,132,4023.280176
354.855258,133,4029.532565
363.539576,130,4030.17612
359.257106,131,4030.817038
363.070039,133,4031.577121
358.375842,133,4037.515544
358.603059,129,4038.185107
363.477472,134,4038.9196
353.238269,127,4044.89222
367.320966,134,4045.580096
158.39238,79,4046.049377
365.076057,131,4046.796606
355.93705,133,4047.584002
356.740879,130,4054.379246
354.865391,127,4055.0344
364.001058,133,4055.811085
361.024846,131,4056.584463
358.256169,131,4063.034438
364.027704,130,4063.696829
360.974911,131,4064.465842
357.733409,133,4065.210628
352.36298,131,4071.285857
357.350273,132,4071.998935
366.835413,132,4072.754397
370.064675,132,4078.925891
367.691973,133,4079.609451
363.55556,131,4080.323127
359.406285,133,4081.070155
362.162755,134,4087.761123
365.101082,133,4088.412272
361.94813,133,4089.091022
365.630484,135,4089.898088
297.799159,114,4096.548516
363.592231,131,4097.24344
366.507117,132,4098.030532
361.136599,130,4098.78882
370.249032,132,4105.145854
360.594604,134,4105.793614
372.726587,134,4106.499109
349.923081,126,4107.188756
360.84162,130,4113.543022
369.025855,131,4114.187386
369.609672,132,4114.912576
364.630097,130,4115.613992
364.857776,132,4121.891787
357.276111,132,4122.562207
362.450865,134,4123.290376
358.300421,133,4124.046294
360.09426,130,4130.495332
361.754353,133,4131.177897
307.846399,116,4131.831193
350.633032,130,4132.552823
364.679379,131,4138.922781
363.456468,134,4139.588648
302.819904,118,4140.227506
353.235997,131,4140.926653
357.719135,133,4147.265363
365.987388,132,4147.964796
362.858251,134,4148.701188
366.749694,135,4149.488863
363.559143,134,4155.493187
363.623879,130,4156.192503
311.320159,119,4156.825506
295.203856,112,4157.414519
363.463394,130,4163.777737
366.600863,135,4164.469251
366.597634,134,4165.250371
360.429211,129,4165.9304
367.24572,133,4172.077587
358.974385,133,4172.751803
363.246847,131,4173.483738
363.148958,134,4174.216664
314.874372,121,4180.273394
366.351538,132,4181.002024
368.653632,131,4181.696138
366.011788,133,4187.714303
354.057033,131,4188.36008
358.192484,133,4189.028535
366.696843,132,4189.727176
364.913618,130,4196.016878
365.134422,135,4196.684879
362.460713,132,4197.34726
364.060626,134,4198.047158
298.371352,115,4204.101545
357.293261,132,4204.771536
367.315772,134,4205.456819
369.084603,133,4206.245094
360.301047,130,4212.684743
367.390876,133,4213.37879
162.746683,81,4213.813072
365.822988,134,4214.534539
368.349748,135,4220.804617
366.660292,132,4221.480934
362.507141,134,4222.187656
366.047107,134,4222.92472
365.994457,135,4229.288654
306.606408,118,4229.924935
314.850628,118,4230.584048
363.788755,134,4231.32471
363.94435,134,4237.558648
294.100133,115,4238.174536
317.777932,120,4238.757471
302.584047,116,4239.398685
358.469074,133,4240.138582
362.669364,134,4246.047297
370.941679,133,4246.743415
364.509809,131,4247.439935
299.260269,115,4248.071816
358.986165,133,4254.224253
366.32747,131,4255.064531
364.230285,134,4255.800756
359.088883,130,4261.951861
352.688823,127,4262.581607
359.212102,133,4263.286994
366.650599,133,4264.05393
356.307434,131,4270.394871
368.306483,131,4271.04138
359.297067,131,4271.724918
364.833502,134,4272.476526
368.073985,133,4278.632688
359.044498,133,4279.264148
312.227196,118,4279.903902
362.561619,134,4280.652045
357.519658,133,4286.86104
314.244626,118,4287.456879
360.768933,130,4288.134226
366.546457,134,4288.879793
361.218235,133,4295.399462
360.044468,132,4296.068159
358.18847,130,4296.779688
364.530801,133,4297.519119
354.768277,132,4303.993432
304.127346,116,4304.581308
362.053993,134,4305.297241
362.82461,130,4306.053913
357.483715,129,4312.255107
362.462585,134,4312.908903
363.687663,132,4313.656656
358.924546,129,4314.427818
359.382622,129,4320.546693
361.481937,134,4321.169469
362.727681,134,4321.907584
354.641355,133,4322.70915
355.631533,130,4328.803878
358.369244,133,4329.51958
310.497876,118,4330.180395
358.048244,129,4330.903569
363.943532,134,4337.212564
365.024619,134,4337.82435
363.184604,133,4338.48885
362.928288,132,4339.164802
361.2449,131,4345.606476
304.25879,116,4346.201289
311.258521,117,4346.874364
298.176798,117,4347.52376
358.175792,131,4353.608959
363.619235,134,4354.331506
362.732673,132,4355.027556
362.087389,133,4355.779133
362.562412,130,4362.050602
365.594896,133,4362.746343
364.281335,135,4363.521872
360.549213,134,4364.270195
288.541327,113,4370.276095
361.980142,131,4370.998691
361.040346,131,4371.761027
362.312348,131,4372.433459
360.031974,129,4378.658417
355.317011,128,4379.350089
366.954193,133,4380.136295
364.001527,133,4380.854561
304.881806,117,4386.938224
363.829499,134,4387.624147
363.281071,131,4388.417932
314.747085,118,4389.164247
363.213678,133,4395.226628
313.566407,118,4395.873021
299.168507,117,4396.482049
365.101075,130,4397.241256
363.25056,130,4403.658998
361.598172,129,4404.32245
363.139667,134,4405.081926
355.825593,133,4405.79376
364.456529,131,4412.34144
365.269048,131,4413.053658
359.254642,129,4413.801552
361.340003,134,4414.566533
364.053747,131,4420.830478
361.486924,134,4421.562374
362.405554,129,4422.284834
305.523887,117,4422.918313
292.794567,113,4429.109788
355.089495,130,4429.814104
363.791305,133,4430.56663
361.103874,134,4431.371397
303.448146,116,4437.478662
358.438365,129,4438.180918
306.74139,117,4438.820142
357.687698,132,4439.56191
306.945281,119,4445.714753
304.057828,116,4446.468233
362.338782,131,4447.244641
359.049501,129,4447.95067
360.637269,131,4454.262348
347.132684,129,4454.920643
359.069994,133,4455.68624
361.057298,131,4456.419733
345.948514,131,4462.567501
353.236135,127,4463.277517
361.343439,130,4463.980919
302.426047,117,4464.624931
353.756801,128,4471.080661
306.650821,118,4471.731141
360.117668,134,4472.477201
364.217677,131,4473.231826
360.846868,134,4479.783661
367.194665,133,4480.541033
361.272169,131,4481.278986
354.447038,133,4482.037968
352.841304,130,4488.030673
353.725649,133,4488.749606
353.500591,132,4489.536216
359.920686,131,4490.295937
361.721757,132,4496.334094
350.272641,131,4497.01093
359.099776,130,4497.733144
367.332382,132,4503.890502
361.202966,132,4504.659093
366.819699,132,4505.41797
353.166448,132,4506.163329
355.867457,129,4512.759834
354.79505,133,4513.446847
352.447707,132,4514.137133
355.402997,133,4514.904887
353.097858,130,4521.140105
356.121281,133,4521.880731
362.13076,134,4522.698075
361.274388,130,4523.445728
350.948951,129,4530.133197
366.097434,132,4530.873347
355.477725,130,4531.633329
364.438255,131,4532.425984
362.562483,130,4539.181949
359.495847,133,4539.935149
357.088874,133,4540.730011
365.622102,132,4541.493197
357.788645,133,4547.801077
349.984929,132,4548.485266
362.10348,131,4549.201725
295.822334,114,4549.865149
357.537811,133,4556.153509
356.929363,130,4556.834577
365.690271,132,4557.616611
348.398702,131,4558.34569
360.656129,133,4564.697011
357.540411,130,4565.401984
354.977733,132,4566.146338
362.031075,132,4566.857668
350.974017,129,4573.271243
353.775865,128,4573.9869
362.95122,130,4574.742442
361.119158,131,4575.454925
353.061502,132,4581.950956
351.868826,131,4582.651499
357.035043,132,4583.365795
353.958343,132,4584.135127
356.57668,130,4590.162346
298.45065,114,4590.734605
353.699125,132,4591.460371
355.796826,130,4592.17759
365.571115,133,4598.015355
357.56988,133,4598.670771
350.270876,130,4599.392618
361.140803,133,4605.578311
306.019789,118,4606.186182
355.21324,129,4606.847854
359.854327,131,4607.540419
295.238761,116,4608.174082
354.19906,130,4614.235798
295.681823,117,4614.8358
364.994902,132,4615.574026
352.271149,131,4616.387414
354.617084,132,4622.518364
351.253038,127,4623.230418
355.227637,130,4623.879208
310.253892,118,4624.604311
349.173477,131,4630.751819
361.702422,132,4631.449809
355.787498,130,4632.238201
360.432238,133,4633.033406
355.596763,129,4638.956887
309.986842,118,4639.608654
365.825391,132,4640.394409
358.604011,131,4641.136444
352.084677,131,4647.154278
351.803308,131,4647.799893
357.333832,132,4648.538644
361.828873,132,4654.878147
352.980635,131,4655.571302
349.632228,129,4656.28186
361.988969,132,4657.060257
358.283133,133,4663.549123
152.99493,79,4663.926105
350.649324,132,4664.608821
348.755325,131,4665.355456
357.695162,133,4666.097463
362.291875,132,4672.25219
360.802168,132,4672.973675
356.162934,131,4673.694834
354.613121,131,4674.441329
349.158152,131,4680.851005
362.160802,131,4681.530074
357.3665,132,4682.237822
364.307749,132,4688.415092
356.329908,133,4689.093668
147.956953,76,4689.529345
361.616021,133,4690.2611
350.815355,132,4690.982817
356.914488,132,4697.251981
361.847023,134,4697.910628
156.113916,79,4698.309629
354.314847,131,4699.051968
360.600844,131,4705.112673
352.811887,131,4705.746861
362.1972,134,4706.467371
357.497086,133,4707.204246
358.12404,132,4713.38338
359.602927,132,4714.172398
359.868817,131,4714.91242
158.408151,80,4715.414884
368.088425,132,4721.486494
355.210558,133,4722.133366
357.510536,130,4722.865224
357.565667,131,4723.649909
361.019685,129,4729.917359
358.888239,131,4730.584711
356.140279,129,4731.262789
363.476525,130,4732.02484
357.718649,133,4738.342839
357.15994,132,4739.043438
364.866555,133,4739.772221
366.398731,131,4740.531592
367.562103,133,4746.869057
363.531196,130,4747.499119
355.570952,132,4748.204753
361.489297,134,4749.023604
365.744627,132,4755.273402
361.360745,134,4756.040762
361.303618,134,4756.815077
364.369254,133,4757.599045
369.385165,132,4763.733835
362.52892,134,4764.400522
362.674257,133,4765.156217
357.249812,132,4771.906071
360.419246,134,4772.576142
368.499419,133,4773.270722
361.132222,130,4774.014889
352.39781,130,4780.253083
364.985629,134,4780.94706
361.684523,134,4781.669355
304.017493,116,4782.322397
361.609114,131,4788.673382
362.06466,132,4789.352182
362.724373,134,4790.049206
360.996001,130,4790.836825
360.785831,130,4797.122956
363.723477,133,4797.81107
366.727408,132,4798.511533
362.622299,134,4799.193748
354.133368,131,4805.042455
365.28996,133,4805.764159
357.716034,132,4806.471103
368.46053,133,4807.255883
365.405834,135,4814.01683
359.695878,132,4814.748907
366.408686,135,4815.679411
353.135868,131,4816.639436
364.044815,133,4823.602122
364.771924,131,4824.388726
360.128456,129,4825.298497
366.170327,132,4826.255105
370.529808,132,4832.59948
358.71839,133,4833.515224
362.832215,133,4834.395568
363.86001,132,4841.47858
363.524695,133,4842.12384
360.545522,133,4843.01953
354.160327,132,4843.817173
358.473302,133,4850.311048
360.516459,132,4851.0808
362.558623,133,4851.830167
308.242056,117,4852.653054
357.985117,133,4859.336758
362.715913,133,4860.204679
150.182023,77,4860.770589
365.984196,132,4861.719652
355.79061,132,4862.65393
362.207857,133,4869.768454
359.924872,132,4870.526267
363.300556,130,4871.398048
363.054027,133,4878.722878
365.64862,132,4879.404119
358.29595,133,4880.083348
360.624656,132,4880.810955
364.013213,134,4887.597193
355.413404,132,4888.298507
358.174418,133,4889.145276
364.646699,134,4889.967915
349.323676,130,4896.855859
357.590705,132,4897.678829
364.111919,133,4898.446714
299.917229,114,4899.157315
369.853427,133,4906.408847
367.383228,132,4907.191194
303.394637,116,4907.916457
366.967148,132,4908.799121
312.612251,118,4915.295042
369.880739,134,4915.878834
366.012043,132,4916.571912
319.849181,121,4917.406664
308.425329,120,4923.94392
359.713572,133,4924.63811
364.561497,133,4925.342906
365.932753,133,4926.139173
366.703787,131,4932.200892
364.337726,134,4932.939578
364.642445,131,4933.570545
298.97831,117,4934.101623
360.507653,133,4940.465849
360.823328,130,4941.136843
312.480835,119,4941.768885
371.730621,132,4942.594221
367.993662,134,4949.389047
365.788051,133,4950.109222
364.032017,132,4950.842253
369.021145,134,4951.673921
360.550954,130,4957.787469
359.980401,133,4958.450804
365.075872,132,4959.17153
351.898042,130,4959.990396
305.815558,118,4966.474274
359.797592,133,4967.076575
371.468866,134,4967.86902
206.408601,93,4968.462716
364.926516,132,4974.735876
365.437505,131,4975.397524
368.74785,134,4976.134893
367.720496,132,4976.947533
367.742843,131,4983.653565
367.025575,132,4984.433427
368.563375,133,4985.161238
365.587955,131,4985.969686
367.109647,132,4992.499808
356.103533,132,4993.238568
365.390007,131,4994.029954
357.363785,132,4994.835844
367.620356,134,5001.446111
366.908462,132,5002.170492
370.78965,132,5002.948603
363.796963,134,5003.730996
366.866441,133,5010.55403
361.073781,134,5011.37194
366.690484,133,5012.146945
368.952927,132,5013.011096
362.266931,133,5019.098022
364.246122,133,5019.797041
363.67092,131,5020.518491
365.295321,132,5026.790947
359.78762,133,5027.548417
365.530885,132,5028.349527
371.049181,133,5029.205035
352.932282,131,5035.799813
367.454348,133,5036.493703
363.252489,132,5037.289789
361.825879,130,5038.028465
365.481536,133,5044.847622
368.218615,132,5045.569206
365.684016,134,5046.326732
368.63948,132,5047.20645
359.500697,133,5053.524318
367.217921,132,5054.207402
369.328292,134,5054.973963
358.004056,133,5055.800891
365.674295,131,5062.73732
360.846958,133,5063.429583
359.99231,132,5064.21786
365.777922,132,5065.02066
362.978217,134,5071.330773
356.711562,132,5072.037351
361.546047,134,5072.791018
357.669698,132,5073.517459
362.49907,134,5080.072699
363.451854,132,5080.844859
365.32492,132,5081.689971
365.082997,132,5088.36178
366.910083,133,5089.058958
362.871616,132,5089.790054
365.654847,133,5090.514985
365.8873,133,5097.195892
362.862392,134,5098.055932
358.615991,133,5098.867759
365.92288,132,5099.758575
303.691232,117,5106.595346
362.117828,131,5107.359568
359.688996,133,5108.151972
370.045295,133,5109.01073
368.678861,133,5115.427299
361.155973,134,5116.165654
359.862229,133,5116.899733
357.049591,133,5117.676898
359.86593,130,5124.015615
359.691959,133,5124.849717
364.33965,133,5125.643888
362.336914,130,5126.409711
368.169641,131,5132.961202
368.768061,132,5133.686818
365.650432,132,5134.408814
358.159494,133,5135.20508
362.727833,133,5141.605796
362.504149,134,5142.279199
366.18963,132,5142.99692
362.965918,131,5143.769375
365.030159,133,5150.115945
357.364444,133,5150.867187
359.929113,130,5151.6129
359.109347,133,5152.403493
361.65174,134,5159.030316
365.73841,132,5159.838221
356.065992,132,5160.718332
359.014224,133,5167.111119
301.578449,116,5167.705842
359.816106,133,5168.363735
364.138184,132,5169.117374
362.016971,133,5175.767201
355.707125,131,5176.471352
359.981092,131,5177.174113
358.979405,133,5178.038664
353.75962,132,5184.686831
354.781456,132,5185.375386
351.608596,131,5186.140742
360.103584,129,5186.892713
363.351206,131,5193.446321
359.534697,133,5194.089833
363.181728,129,5194.792323
363.88251,131,5195.593538
298.721505,115,5201.405202
352.775615,132,5202.068811
351.37695,131,5202.764273
361.952028,131,5203.452326
310.350034,119,5209.443305
297.580539,115,5210.02966
356.754465,133,5210.691575
362.373073,134,5211.373086
352.923233,131,5217.532703
357.54785,133,5218.271377
361.301167,134,5219.047215
354.526587,131,5219.916985
363.299704,133,5226.616096
364.840113,132,5227.321759
364.223465,133,5228.081735
273.144576,110,5228.852898
362.859969,131,5235.429085
353.600196,131,5236.093613
360.406946,132,5236.775734
357.340217,133,5237.479063
362.23335,132,5243.875238
361.810145,134,5244.638153
357.02809,133,5245.304239
363.964078,132,5246.030491
290.512585,115,5252.388561
361.901364,134,5253.117617
359.525687,132,5254.195074
366.533982,131,5255.336754
362.102754,134,5263.035372
361.686368,134,5263.798442
365.196462,133,5264.544915
364.328031,133,5265.341226
361.634444,134,5271.824724
363.670821,132,5272.46512
359.675582,133,5273.343289
366.159538,132,5280.161182
360.359156,129,5280.816332
363.160446,133,5281.539024
358.928826,133,5282.301067
361.426885,131,5288.865473
363.438762,133,5289.749564
367.569318,132,5290.592384
360.568647,132,5291.400813
357.685891,128,5297.947883
264.990866,109,5298.515985
359.000261,130,5299.204503
362.187428,133,5299.951069
357.405302,133,5307.083936
362.006248,131,5307.850445
364.792223,132,5308.684631
358.54102,133,5309.390974
363.882418,131,5315.831619
361.910695,130,5316.593934
365.877693,133,5317.57976
358.02305,133,5318.480522
357.113868,132,5325.270848
354.098075,132,5326.007957
362.741469,133,5326.86158
360.53264,132,5327.806878
359.996089,132,5334.491099
359.821115,133,5335.14445
146.130772,77,5335.524067
359.578054,131,5336.245659
366.004873,132,5342.74774
360.363389,132,5343.461598
364.09702,132,5344.213987
353.755339,132,5344.940573
147.572583,77,5345.372843
363.04843,132,5351.616823
358.478937,133,5352.353706
352.465938,131,5353.038752
355.626705,132,5360.142779
359.799212,130,5361.061528
363.281256,132,5361.992812
362.361622,132,5362.923433
184.84882,88,5363.417373
365.796627,133,5370.516918
363.077538,133,5371.336937
357.233934,133,5372.038845
363.71209,132,5372.776279
363.000526,131,5379.166357
361.774623,133,5379.834443
362.373915,132,5380.583073
365.687001,132,5386.861706
357.00939,132,5387.5218
365.462553,134,5388.179087
363.003734,131,5388.884376
360.958997,133,5395.814987
202.788848,93,5396.37064
361.261734,134,5397.097155
358.644456,133,5397.814145
358.717221,130,5404.767401
359.022394,133,5405.643014
359.328389,132,5406.345553
363.347473,131,5407.12507
198.625079,90,5407.645381
362.743724,131,5414.168761
198.588615,92,5414.699331
359.501984,133,5415.642773
202.864608,93,5416.337086
362.738325,134,5422.98613
354.27103,131,5423.76534
358.546895,129,5424.543725
351.532319,130,5425.442924
361.26806,130,5432.022709
367.122791,133,5432.931862
357.923549,133,5433.73095
362.861583,132,5434.434519
357.68514,132,5441.117909
363.093617,132,5441.883855
359.972253,134,5442.665782
203.916911,93,5443.243955
356.93655,132,5449.907243
352.694855,131,5450.776382
362.15429,134,5451.723487
353.605342,131,5452.477935
357.422853,133,5459.48119
357.423421,130,5460.199091
359.760076,132,5461.018725
364.356787,131,5461.793765
360.924868,134,5468.635801
366.675671,133,5469.31594
361.063288,134,5470.096913
359.327249,133,5470.847652
366.11158,133,5477.656322
363.041095,134,5478.557995
361.57795,133,5479.298842
356.323142,132,5480.178323
367.254117,133,5486.032176
360.630153,131,5486.677516
348.595821,130,5487.377945
364.764869,132,5493.673465
360.786817,132,5494.367363
360.581272,130,5495.071455
358.439143,130,5495.795841
360.734208,133,5501.748705
360.193779,131,5502.421414
359.603173,133,5503.147473
356.326919,133,5503.908272
361.477204,133,5509.993591
361.682592,134,5510.667601
360.831437,131,5511.397748
365.433577,133,5512.16321
355.200413,132,5518.438606
362.968876,133,5519.078273
360.809044,133,5519.805999
360.659775,130,5520.507309
365.81836,135,5526.56781
364.784357,135,5527.278243
366.011295,133,5528.007161
358.923055,130,5528.733527
362.257869,130,5534.766933
360.971556,132,5535.378923
362.505695,133,5536.12049
51.952353,29,5536.272211
179.841174,86,5536.759492
364.341291,133,5543.023804
355.315335,133,5543.655386
362.612281,132,5544.43133
358.453132,132,5545.204772
354.673479,130,5552.178886
363.121758,131,5552.837464
49.737367,28,5552.997695
364.005321,133,5553.733193
362.941087,135,5560.19714
362.970593,131,5560.873397
359.965758,132,5561.620164
357.827221,131,5562.490939
357.662219,131,5568.963693
357.440174,130,5570.049469
365.190294,131,5570.736957
361.032612,135,5571.433381
49.664611,28,5571.574206
362.337157,132,5577.701408
362.811848,133,5578.418597
47.794035,27,5578.586922
362.607019,131,5579.335562
354.832829,131,5580.344938
354.974455,132,5587.107259
360.163749,134,5587.879019
363.946762,134,5588.840726
359.502802,133,5595.847299
279.548489,110,5596.666209
355.255594,133,5597.493352
359.91769,130,5598.3073
360.875909,133,5604.429666
361.815141,132,5605.032559
356.458862,133,5605.767873
365.851965,132,5606.667175
362.23242,133,5613.148854
356.960767,133,5613.816595
361.540205,130,5614.507925
363.618115,130,5615.232955
361.526462,132,5621.657271
363.448922,132,5622.319391
51.669298,29,5622.466274
363.979349,133,5623.295881
363.72082,133,5624.049731
369.019818,134,5630.609863
351.005184,131,5631.301499
363.694794,130,5632.023256
363.091503,133,5632.902346
366.955702,134,5639.451681
358.863389,133,5640.178307
361.569777,134,5640.902715
357.26194,133,5641.912103
362.339415,134,5648.173395
362.641472,132,5648.907481
361.016318,134,5649.701326
359.053342,130,5656.252651
358.603278,133,5656.982964
362.208519,132,5657.827464
363.2496,135,5658.656553
361.183144,134,5664.730031
359.798076,133,5665.441231
361.340785,132,5666.203134
368.236637,132,5667.007198
359.37967,133,5673.042991
362.473963,134,5673.69512
356.481158,133,5674.379561
371.048545,133,5675.275617
362.119421,131,5682.149268
364.317739,132,5682.838674
361.488591,133,5683.620099
359.838476,130,5684.342222
359.607145,134,5690.632603
369.836675,132,5691.472811
363.612651,132,5692.317279
352.887075,131,5693.082871
354.817995,131,5699.968351
354.994605,132,5700.845727
351.94608,132,5701.620533
361.301188,132,5702.423465
366.325935,132,5708.876573
364.594634,132,5709.661776
51.617617,29,5709.805623
361.85443,134,5710.461064
358.31203,133,5716.899536
366.095639,133,5717.643958
359.037876,133,5718.394147
364.900158,134,5719.105221
363.599817,132,5725.768354
366.015299,134,5726.447191
368.265649,133,5727.275238
368.866799,134,5728.108945
367.958885,134,5735.030329
364.487651,132,5735.694761
354.422609,131,5736.426263
354.869273,131,5737.166987
47.853503,27,5737.319349
353.924473,132,5743.95475
354.954648,132,5744.604211
366.509952,132,5745.279322
359.904636,134,5751.205303
351.66493,130,5751.840692
366.571333,131,5752.499728
355.092927,131,5753.24522
365.873273,133,5759.234346
361.608439,134,5759.941378
347.333597,129,5760.658934
362.623802,133,5761.384087
373.677602,133,5767.61364
369.634588,134,5768.340649
367.190916,133,5769.065919
370.987446,132,5769.800874
364.737269,132,5776.385293
361.991056,134,5777.103999
368.38491,133,5777.819549
368.434297,133,5778.565187
370.386412,135,5784.990715
365.621223,135,5785.648974
370.648936,132,5786.342044
364.463771,135,5787.091178
366.278296,135,5793.051959
365.967978,134,5793.716063
370.642345,134,5794.496312
364.567944,134,5795.23908
366.672043,131,5802.11167
361.439693,133,5802.79327
361.350545,134,5803.598087
361.713328,134,5809.957903
362.162233,134,5810.605367
367.903373,133,5811.335009
366.713996,132,5812.092001
363.973867,131,5818.683769
364.800163,133,5819.33516
364.670986,132,5820.022691
365.657867,133,5820.755337
369.775947,133,5827.105411
369.771664,133,5827.720818
357.005185,132,5828.43484
362.452187,132,5829.131432
363.141594,134,5835.355743
368.088811,133,5836.065051
367.124547,132,5836.772445
368.582349,133,5837.520116
361.892695,133,5843.903036
362.650444,133,5844.557133
364.079671,135,5845.279035
365.818967,132,5845.968062
364.548439,132,5852.386343
367.847338,133,5853.051147
366.349109,132,5853.765017
342.084137,127,5854.474711
371.725922,133,5860.171341
362.0398,134,5860.921976
363.680477,134,5861.660066
362.949825,134,5867.936252
366.987007,134,5868.649041
370.084275,132,5869.359357
371.008151,133,5870.119727
366.302794,135,5876.147823
366.248406,133,5876.854576
364.687485,133,5877.65979
254.134235,106,5878.277866
362.310091,134,5884.584718
369.382039,135,5885.284015
372.131276,136,5885.989559
364.641535,133,5886.677119
371.219483,134,5892.678437
353.93233,131,5893.33634
362.253926,134,5894.113358
368.172319,133,5894.887806
353.530491,131,5901.006656
369.21893,134,5901.833042
360.226242,133,5902.56539
372.239965,134,5903.270486
370.719624,134,5909.518255
367.276186,131,5910.229734
301.639747,115,5910.856594
362.794566,134,5911.686338
362.180592,134,5918.258468
45.758832,26,5918.373505
369.742819,133,5919.144926
372.851239,134,5919.948221
372.283138,133,5927.752483
47.950671,27,5927.914759
363.491897,131,5928.625866
45.919078,26,5928.768388
367.629654,134,5929.623284
267.731399,108,5930.334045
366.33578,135,5936.615134
265.402942,109,5937.16658
357.925978,133,5937.904575
370.761229,132,5938.682073
370.058842,134,5944.809897
366.568163,135,5945.519056
365.890372,132,5946.279399
369.303777,133,5946.9709
51.519938,29,5947.122481
368.848773,134,5953.743042
374.530455,134,5954.472909
275.775668,111,5955.155882
367.540012,132,5955.949085
366.5458,132,5963.236532
366.690957,135,5963.992527
370.600138,132,5964.743329
363.570897,134,5965.559575
364.6488,134,5971.895621
359.12103,133,5972.677544
47.851366,27,5972.831836
369.220752,133,5973.693445
370.104635,133,5980.306628
49.827866,28,5980.436512
357.859289,132,5981.249965
370.273313,136,5982.065477
51.598878,29,5982.25347
367.986864,134,5983.09399
370.944409,132,5989.432006
367.05942,135,5990.232549
371.27199,134,5991.059361
366.394595,135,5997.478672
55.901985,31,5997.678664
369.221489,132,5998.544356
369.670954,133,5999.321889
49.544365,28,5999.493541
49.659307,28,5999.649736
367.271537,133,6000.366182
47.686761,27,6006.530761
49.522558,28,6006.693334
372.038057,136,6007.479903
359.982585,133,6008.379035
366.753817,135,6009.339524
51.346685,29,6009.542354
364.769593,135,6015.827802
45.397416,26,6015.964036
272.43438,109,6016.516931
367.324202,134,6017.225684
47.358477,27,6017.374916
369.799817,132,6023.398611
47.013882,27,6023.524026
370.445923,134,6024.221611
368.724677,132,6024.905987
364.929227,132,6025.755158
354.941594,131,6032.55698
368.41673,133,6033.314723
279.548518,112,6034.016557
359.941198,133,6034.757571
52.911964,30,6034.913808
260.481377,106,6040.909624
367.543992,133,6041.579025
298.491954,117,6042.189026
366.843147,132,6042.98986
261.159638,106,6049.489282
368.683691,133,6050.141544
362.761752,133,6050.801328
363.644706,133,6051.613445
363.46722,134,6058.23703
366.394591,132,6058.948195
371.353212,134,6059.598169
47.813878,27,6059.738377
368.404129,133,6060.446059
374.005873,135,6066.689209
368.313569,132,6067.438432
369.371492,134,6068.222121
368.031112,134,6069.044524
371.294867,133,6075.253511
296.929598,116,6075.889156
366.918081,132,6076.68027
369.855078,133,6077.475156
270.978966,108,6084.186958
363.109132,134,6084.915547
358.41063,132,6085.916734
364.33111,133,6086.849842
366.453265,135,6093.909525
363.266287,134,6094.640719
271.874183,108,6095.216522
369.927135,132,6095.983989
366.282004,135,6102.390815
364.335756,133,6103.109562
369.6429,133,6103.849699
367.095039,133,6110.181747
370.139188,133,6110.942289
366.537979,135,6111.716746
366.545957,132,6112.51249
363.298767,134,6119.203247
366.218612,132,6119.940937
368.374839,132,6120.750537
367.212255,132,6121.557847
372.062999,133,6128.357106
367.343768,135,6129.238344
374.205995,135,6130.107474
369.898042,133,6130.988837
374.953939,135,6137.957911
273.144198,110,6138.614467
367.958012,134,6139.408155
366.706982,135,6140.236794
368.890207,133,6146.618815
47.718493,27,6146.771263
371.213734,133,6147.545479
351.828403,130,6148.348914
287.879217,112,6149.037335
47.499104,27,6149.208127
371.794078,135,6155.475411
371.661465,135,6156.256544
368.126727,133,6157.065249
366.980957,135,6163.500405
372.555531,136,6164.20471
368.190627,133,6164.9866
371.078355,134,6165.823098
368.225376,132,6172.436208
369.221701,133,6173.217533
374.632472,135,6173.981628
368.952123,134,6174.845292
373.579685,136,6181.624085
365.182114,134,6182.298965
367.108039,134,6183.235262
367.320702,135,6184.117888
368.945134,134,6190.588984
363.636898,134,6191.428836
371.163219,133,6192.104463
368.31714,133,6192.815032
354.679381,131,6199.582305
367.043863,134,6200.438453
369.885587,134,6201.323182
366.955737,133,6202.110737
282.883013,111,6208.732857
371.725397,134,6209.391731
371.39869,132,6210.077037
369.9288,134,6210.905354
366.373603,135,6217.114599
371.516773,136,6217.805415
367.469112,134,6218.568715
369.289817,135,6224.808363
361.852614,134,6225.46954
372.171418,134,6226.18139
371.15562,136,6226.920602
368.468683,132,6233.160315
369.382207,133,6233.878284
363.812446,134,6234.633306
371.023545,133,6235.353504
359.476791,131,6241.303129
351.553098,130,6242.005618
367.154251,135,6242.798218
49.937299,28,6242.965251
373.058705,136,6243.700733
369.653778,132,6249.612249
365.154073,134,6250.278343
290.127875,114,6251.044564
364.507036,134,6251.820152
370.300085,135,6257.986078
374.858514,134,6258.689124
357.562507,132,6259.567255
51.616013,29,6259.732222
42.31659,24,6259.8677
375.065936,135,6266.176017
369.954562,133,6266.915232
371.856528,133,6267.643897
269.651722,108,6268.272648
365.73575,133,6274.273299
368.563651,135,6274.968731
271.900172,110,6275.63308
367.803484,135,6276.485179
351.300523,130,6282.730402
368.23534,133,6283.373312
367.583106,134,6284.087934
257.673719,104,6284.656554
266.130647,109,6290.885803
368.761723,133,6291.555303
369.114519,133,6292.269722
352.895552,130,6293.015986
