#{"t_start": 1742559698.5939453, "env_id": "Hopper-v5"}
r,l,t
361.465924,130,3912.938765
360.420854,134,3913.670662
362.829559,130,3914.389936
352.526131,128,3920.834842
346.623075,129,3921.432675
354.47651,133,3922.101774
357.799572,130,3928.634418
360.351836,132,3929.328393
364.462147,132,3930.024411
301.000762,115,3930.707804
362.767467,133,3936.953049
364.770228,132,3937.627756
355.207511,132,3938.381566
353.124254,128,3939.130881
360.502749,131,3945.632581
349.428511,132,3946.300917
356.741476,132,3946.969346
358.609499,129,3947.752859
358.804976,134,3954.065789
356.180754,133,3954.740491
357.377653,131,3955.438354
352.366975,128,3956.154049
354.606696,129,3962.123289
359.663085,134,3962.795857
358.227831,134,3963.53214
362.663606,133,3964.389682
353.683974,129,3970.61458
356.899647,131,3971.295928
347.999655,130,3972.005012
361.396376,130,3972.717774
363.669749,133,3979.081667
353.322757,132,3979.744421
361.844943,133,3980.352917
352.413366,131,3981.093776
360.056953,132,3987.583696
344.676495,129,3988.33534
351.401524,130,3989.092493
365.090709,131,3989.856406
354.961172,130,3996.233806
359.538573,132,3996.890592
361.245458,132,3997.618232
345.026562,129,3998.374169
357.904967,132,4004.51224
349.602618,130,4005.182047
355.912255,132,4005.902058
361.803402,131,4006.638515
362.998324,132,4012.979984
361.622796,134,4013.646496
356.73377,128,4014.417345
360.085704,131,4020.722759
357.649502,132,4021.394512
359.545746,129,4022.012246
363.2106,133,4022.718564
358.520766,132,4029.053752
360.899991,132,4029.686386
364.514387,133,4030.356903
363.141022,132,4031.021859
360.480653,134,4037.027432
361.073962,132,4037.690407
364.241599,133,4038.411833
361.899329,130,4039.110473
362.300588,133,4045.098007
356.519107,132,4045.826305
362.949636,132,4046.592171
365.355547,135,4047.359437
352.843813,131,4054.197843
355.930188,129,4054.841754
365.012071,134,4055.6269
353.189025,131,4056.37045
367.004732,132,4062.860657
367.334713,132,4063.537663
363.689483,131,4064.261741
366.470718,132,4065.034032
361.617648,133,4071.160095
360.430713,131,4071.840613
360.579296,129,4072.570871
367.325626,131,4073.319799
361.932951,133,4079.430897
355.584195,132,4080.144421
370.326477,133,4080.895945
364.316171,130,4081.636088
368.369292,134,4088.25869
362.311991,134,4088.900128
361.336917,132,4089.675639
359.050699,130,4096.44538
363.372687,130,4097.120441
364.969303,132,4097.879344
356.425158,132,4098.681055
363.286878,130,4105.042854
365.020362,133,4105.682243
364.477931,130,4106.356195
365.951597,134,4107.089289
361.424356,134,4113.458087
354.991166,132,4114.110745
367.439501,130,4114.811762
361.994382,132,4115.529652
349.182368,129,4121.816299
359.110881,133,4122.495071
365.598349,133,4123.194334
357.498276,133,4123.954872
363.167796,130,4130.381949
363.099875,129,4131.078012
368.517764,132,4131.799884
362.816706,134,4132.546823
354.186934,127,4138.900838
361.533957,130,4139.541061
366.140757,131,4140.250318
304.052957,115,4140.870418
362.411108,130,4147.169095
304.991929,116,4147.785814
313.008704,118,4148.435673
296.816684,116,4149.102601
296.867673,115,4155.095112
316.438796,118,4155.666536
301.194971,118,4156.299671
360.040679,133,4157.015424
368.302183,132,4163.401096
303.886505,115,4163.981138
366.904053,133,4164.681534
364.713757,134,4165.436219
368.999324,133,4171.628856
366.229382,133,4172.313024
363.50792,134,4173.003819
365.394576,131,4173.72818
331.045266,121,4179.822788
309.180686,118,4180.419376
365.668655,135,4181.161535
309.725022,117,4181.785199
365.487561,133,4187.80565
363.013451,131,4188.440136
362.004606,134,4189.110711
359.871362,133,4189.836522
369.544263,132,4196.107924
360.780888,133,4196.773369
366.696016,133,4197.445862
363.61976,134,4198.179163
363.945091,135,4204.32314
363.559006,134,4204.994685
358.800822,129,4205.668509
362.608714,134,4206.473492
360.243452,130,4212.89691
369.019107,134,4213.571925
366.555974,134,4214.301187
364.638829,133,4215.030149
305.502077,119,4221.187135
365.491569,133,4221.869237
365.567672,132,4222.598292
367.034986,132,4223.322735
160.358572,81,4229.399904
298.34235,117,4230.011014
364.119272,134,4230.761651
369.657088,133,4231.507161
308.255178,120,4237.647753
365.66287,132,4238.34808
297.076496,117,4238.916726
359.979607,129,4239.629221
300.576017,116,4245.495429
306.101419,116,4246.098088
359.73933,133,4246.790756
295.457761,114,4247.388437
367.174042,135,4253.610507
365.270302,134,4254.299552
316.274647,119,4255.067751
367.086403,132,4255.796892
362.0904,133,4261.96009
306.810628,119,4262.551896
364.112105,132,4263.257169
312.509882,119,4263.912916
308.286831,118,4264.672882
300.673494,115,4270.77835
366.846547,132,4271.465954
301.54987,118,4272.103664
364.426854,133,4272.856592
364.119004,134,4278.954786
369.084369,133,4279.614633
301.118981,118,4280.263896
363.974145,134,4281.054062
369.449199,132,4287.213315
311.821204,120,4287.834324
300.087913,117,4288.451507
301.978566,115,4289.084331
358.607258,129,4295.569785
363.187637,134,4296.256087
315.507965,119,4296.907468
365.328973,134,4297.684155
351.015056,132,4304.123471
362.625443,134,4304.814901
366.532059,135,4305.563552
355.897002,133,4306.320721
361.499001,134,4312.50882
354.7944,129,4313.176363
360.085696,132,4313.938722
317.609345,119,4314.627199
360.239534,134,4320.733279
361.425946,132,4321.374938
359.804608,134,4322.145918
360.649118,134,4328.278859
365.50121,135,4329.032594
366.726989,133,4329.797935
306.02858,118,4330.457399
362.647929,135,4336.794089
365.662799,135,4337.451453
361.867372,134,4338.074374
363.249626,131,4338.726168
364.450325,134,4345.196996
365.490342,134,4345.869333
361.597165,134,4346.605057
365.782547,134,4347.378973
358.758267,133,4353.483263
359.612798,133,4354.191653
365.166579,133,4354.916152
368.843539,133,4355.637453
364.602681,131,4361.946147
361.545146,134,4362.636986
298.65759,116,4363.28068
360.925435,134,4364.046056
360.209805,134,4370.180167
361.898005,131,4370.892364
362.967014,134,4371.671511
366.759163,133,4372.356876
361.128857,134,4378.60796
363.688655,134,4379.330693
301.825686,118,4380.036771
368.413886,133,4380.747864
360.797125,131,4386.918566
361.552809,131,4387.587302
368.262686,135,4388.389824
361.943825,134,4389.239423
362.829428,134,4395.318561
309.403036,118,4395.938597
367.067171,132,4396.658405
367.848002,133,4397.43195
358.308456,130,4403.847173
289.903596,112,4404.410469
366.117568,135,4405.156879
297.128433,114,4405.772446
357.381885,133,4412.335543
360.233257,130,4413.0455
364.51616,132,4413.80496
364.339786,135,4414.576362
358.904896,132,4420.844277
365.83692,132,4421.565564
360.160085,133,4422.306158
362.51549,134,4428.626554
357.104902,133,4429.323256
355.841819,130,4430.051682
307.510117,118,4430.728929
357.817281,131,4436.999002
349.487018,132,4437.680714
354.122118,133,4438.42569
357.982333,133,4439.172362
360.397374,134,4445.420151
301.518474,118,4446.095347
347.209296,131,4446.900571
306.862594,117,4447.581917
365.604776,132,4453.922933
350.273644,130,4454.60604
357.468659,130,4455.281486
354.810131,129,4456.034256
360.224886,131,4462.203412
361.926462,130,4462.901986
359.432888,130,4463.620324
366.243266,131,4464.333229
353.980454,129,4470.813358
359.329341,129,4471.526186
363.274776,130,4472.224916
358.660971,131,4472.955876
367.627516,133,4479.531935
371.242727,133,4480.247254
373.279682,133,4481.011912
352.019425,132,4481.776224
362.657837,133,4487.827161
349.376967,131,4488.516979
355.47323,133,4489.27771
346.783352,131,4490.055333
359.263246,132,4496.105058
359.006667,131,4496.784335
303.450324,118,4497.414498
302.702967,115,4498.073564
357.653596,133,4504.2457
358.702019,131,4505.01241
363.75111,132,4505.755442
359.230654,130,4506.489108
354.640781,130,4513.056142
361.528159,131,4513.742053
353.640482,129,4514.447523
355.903477,132,4515.197291
353.810184,130,4521.45599
362.401842,133,4522.179726
353.070375,132,4522.983199
301.145976,116,4523.636622
359.701436,128,4530.331865
358.186098,133,4531.081782
358.919609,132,4531.857301
355.447508,133,4532.660667
355.173951,132,4539.420395
365.673095,132,4540.180065
358.180988,131,4540.947839
361.787013,132,4541.714262
296.447881,114,4547.896316
356.371747,130,4548.596962
358.261067,133,4549.309266
356.895685,132,4550.08385
357.908007,132,4556.35511
361.64319,133,4557.072297
358.59241,133,4557.851065
360.402289,132,4564.217209
365.976803,132,4564.911928
364.253214,132,4565.661976
352.239648,130,4566.357124
363.910944,133,4572.841293
353.973103,131,4573.503985
360.318033,130,4574.237152
360.717578,133,4575.006171
363.188653,134,4581.507245
360.878806,132,4582.244713
155.665497,79,4582.654788
362.693584,134,4583.386648
354.269322,132,4584.152395
154.937905,78,4589.928924
357.455837,133,4590.566877
354.572235,130,4591.281668
364.914788,133,4592.022418
359.875039,130,4597.87464
154.787211,79,4598.244205
361.659678,130,4598.912491
301.33019,116,4599.555269
364.988649,132,4605.734759
361.067808,131,4606.381314
361.822605,132,4607.089571
363.215255,133,4607.785096
367.71866,133,4613.904192
158.638886,81,4614.323603
307.705237,118,4614.935478
351.945274,130,4615.653896
151.747037,78,4616.158567
361.08366,130,4622.324968
159.401724,80,4622.740146
366.999678,132,4623.444324
348.480948,130,4624.125996
358.768129,130,4630.392711
365.309006,133,4631.085981
353.185782,131,4631.757377
308.087452,118,4632.518175
348.751061,131,4638.513578
358.447751,133,4639.194302
360.87998,131,4639.966999
160.220859,80,4640.435942
357.479837,133,4646.575816
186.972766,87,4646.992298
357.46314,131,4647.620464
353.677109,132,4648.346327
352.344573,132,4649.106117
358.554043,133,4655.406751
361.77965,134,4656.132882
310.81289,119,4656.810688
362.470768,131,4657.593719
357.454278,131,4663.969493
350.177786,130,4664.651983
363.201393,131,4665.399133
354.705278,132,4666.141646
348.056373,130,4672.273048
349.239826,130,4672.993454
342.324475,128,4673.693975
364.793898,131,4674.438757
354.412995,132,4680.854321
353.381308,132,4681.537876
355.678473,130,4682.236774
353.369292,131,4688.410757
356.996079,129,4689.06203
353.184984,132,4689.800904
358.049234,130,4690.544682
363.764149,132,4696.844529
360.602663,130,4697.510811
353.932901,132,4698.108556
351.406257,131,4698.857574
360.470706,129,4704.937768
363.712343,132,4705.575604
357.841535,133,4706.25047
357.297678,132,4706.991607
359.876553,133,4713.158675
364.467059,133,4713.974764
363.355966,131,4714.715722
355.716885,133,4715.513424
359.419649,132,4721.573817
358.141747,129,4722.190828
360.164245,132,4722.953865
363.873442,132,4723.735927
361.289139,133,4730.021777
358.744371,133,4730.704658
354.681574,131,4731.401572
360.81775,133,4732.196366
361.311785,132,4738.47207
364.561459,132,4739.164915
360.858478,133,4739.933889
363.295893,134,4740.701927
358.712855,133,4747.015495
359.17585,133,4747.655694
364.664452,132,4748.386534
360.650932,130,4749.183113
365.593711,133,4755.439626
361.82322,134,4756.201037
362.530936,134,4756.96383
362.746667,134,4763.256191
367.821214,135,4763.898505
361.599071,133,4764.574749
369.329548,135,4765.365656
363.668619,133,4772.086489
369.277906,132,4772.737367
357.818622,133,4773.44787
354.655554,131,4774.200079
359.349134,133,4780.418897
364.052941,134,4781.144231
366.867857,131,4781.858541
358.737508,133,4782.624592
364.553177,133,4788.94671
365.090538,133,4789.633725
363.381619,134,4790.371997
368.728824,133,4791.160858
362.968209,133,4797.460692
365.127568,134,4798.149534
365.539639,133,4798.845814
366.20006,133,4799.499017
365.561143,133,4805.376474
371.661797,133,4806.087142
360.031985,130,4806.846058
361.51298,133,4813.584699
362.230964,134,4814.332349
362.797294,132,4815.129257
362.416414,133,4816.116286
360.229197,133,4823.25758
363.808165,131,4823.900768
366.29297,133,4824.808149
362.435408,132,4825.692677
368.708325,133,4832.137672
361.782573,134,4833.028504
362.111295,132,4833.874635
359.418888,131,4834.824118
367.089023,132,4841.790408
368.062915,132,4842.546504
361.320288,132,4843.39184
362.169148,131,4844.261916
359.855246,132,4850.665077
364.435852,132,4851.39814
363.256247,132,4852.218282
358.477684,131,4853.218002
150.577021,78,4859.445302
360.962644,131,4860.294787
361.626945,132,4861.321662
365.188469,132,4862.263755
357.325345,133,4869.388132
358.592563,131,4870.159562
358.838303,133,4870.99582
354.966104,132,4871.869403
361.806601,134,4879.099511
366.546987,132,4879.773186
363.416042,132,4880.495453
358.888562,133,4881.230011
367.097752,132,4887.964122
301.861543,118,4888.701135
362.301441,132,4889.512265
362.27625,130,4890.31965
369.789663,134,4897.158893
363.808049,132,4897.986632
308.27001,119,4898.705544
365.709388,134,4899.563513
364.091564,133,4906.750479
365.938751,132,4907.563552
368.389095,132,4908.43642
303.294859,116,4909.211796
359.171386,133,4915.638553
366.005973,135,4916.289129
363.763584,133,4917.012155
366.298034,133,4917.941808
365.531049,131,4924.473911
363.873969,131,4925.146601
363.614974,133,4925.928832
305.861935,119,4926.664345
368.288623,134,4932.704201
365.325772,134,4933.34121
307.448843,118,4933.902411
365.755295,133,4934.575515
312.802353,120,4940.853994
364.405932,133,4941.566492
357.682945,132,4942.376074
369.451695,133,4949.168409
364.413986,133,4949.906092
366.221532,132,4950.61838
305.347749,116,4951.309971
367.021157,134,4957.502335
365.579552,132,4958.205755
362.809335,134,4958.912879
362.167108,134,4959.704318
364.58138,133,4966.30857
364.325109,134,4966.912555
362.31767,134,4967.609624
367.372139,133,4968.511639
363.234465,131,4974.786078
364.079909,134,4975.453528
365.59136,134,4976.210882
363.429894,134,4977.016746
365.676141,134,4983.759758
362.484169,133,4984.511488
301.461068,118,4985.173126
364.003968,134,4986.000096
369.016499,133,4992.526463
361.077802,133,4993.275567
364.121085,134,4994.085285
363.363239,133,4994.889763
363.574041,133,5001.501092
363.157272,134,5002.240844
366.919441,133,5003.02874
362.04928,134,5003.80833
363.451118,134,5010.630196
364.035543,132,5011.450344
356.505301,132,5012.216496
360.283966,133,5018.535843
365.402368,131,5019.143388
362.549293,132,5019.838619
360.503252,133,5020.584628
355.9804,132,5026.857468
366.223531,132,5027.606877
369.457972,133,5028.424431
361.627552,133,5029.27665
365.253604,132,5035.861328
362.167365,131,5036.563972
363.81073,133,5037.342041
365.16214,131,5038.100503
364.058335,133,5044.921966
363.072613,134,5045.645039
353.141068,131,5046.379437
362.030207,132,5047.267229
353.830084,131,5053.562453
364.087483,134,5054.2705
364.284276,134,5055.038868
361.510143,132,5055.855127
366.554366,133,5062.792835
363.865917,132,5063.497684
358.175237,133,5064.296858
361.461518,130,5065.070847
368.937185,132,5071.372913
363.160002,132,5072.07646
300.956588,116,5072.730435
367.723179,131,5073.449371
367.568451,132,5079.991442
366.334033,132,5080.746497
367.019045,131,5081.598186
361.821229,130,5082.445772
361.312922,133,5088.981444
360.980716,133,5089.706893
365.861907,132,5090.423989
369.268129,133,5097.097339
364.949628,133,5097.921487
363.359834,134,5098.780467
357.348192,128,5099.561952
366.885129,132,5106.561388
361.76247,130,5107.328897
362.706867,131,5108.0977
302.537835,117,5108.854951
357.07176,133,5115.315269
364.101212,134,5116.012959
359.052445,133,5116.772977
359.391142,133,5117.539636
352.832459,131,5123.900179
301.361397,118,5124.593924
366.064854,131,5125.372653
370.090515,133,5126.189815
297.836256,115,5132.640307
365.815917,133,5133.377478
360.180823,134,5134.117415
357.66391,133,5134.881525
363.724282,133,5141.359923
365.492671,132,5142.014028
368.438574,132,5142.697795
366.892608,133,5143.454653
364.63386,133,5149.845945
368.27151,131,5150.558957
357.911217,133,5151.303365
362.664051,131,5152.109605
361.010922,133,5158.73007
360.544221,131,5159.49725
359.856579,130,5160.355459
359.900783,133,5161.20602
360.129537,130,5167.500955
358.577877,131,5168.137678
361.264668,134,5168.867501
360.56655,134,5169.639118
354.689974,133,5176.298265
351.026601,130,5176.96535
358.474163,132,5177.785762
361.441125,133,5178.568433
353.455673,132,5185.170912
362.107034,134,5185.956106
362.379356,131,5186.685267
360.589169,134,5193.287525
360.191313,132,5193.940023
355.177709,128,5194.603451
363.231517,130,5195.362911
361.087604,134,5201.317625
358.54501,134,5201.981058
357.645172,133,5202.695948
357.994965,130,5203.403885
364.141859,133,5209.457159
365.584682,131,5210.117916
349.612168,131,5210.759513
360.809223,132,5211.443246
362.718409,132,5217.615521
360.825643,132,5218.350384
357.80358,133,5219.128639
360.103169,134,5220.02273
362.013922,132,5226.702465
363.223522,134,5227.402214
363.953908,134,5228.178027
363.309359,133,5229.070336
366.883315,132,5235.653617
366.239561,132,5236.308928
369.335871,133,5237.011307
363.068706,134,5237.742168
361.481386,134,5244.134723
359.583661,132,5244.847529
286.889805,112,5245.433911
364.442459,131,5246.14528
361.728982,133,5252.605933
363.16976,133,5253.389896
357.143628,132,5254.550197
357.561221,132,5255.700252
361.806304,133,5263.275966
284.384201,112,5263.898023
361.110342,133,5264.648119
355.942508,132,5265.444607
359.980806,131,5271.901834
362.876854,134,5272.541176
357.386318,133,5273.442583
364.051594,131,5280.23937
354.164096,132,5280.909406
363.728244,133,5281.64816
361.367405,131,5282.391593
363.447308,132,5288.968516
362.96032,131,5289.842397
362.870452,131,5290.676305
362.542512,131,5291.480983
357.683254,133,5298.052341
361.913302,132,5298.721721
366.395031,133,5299.441542
366.327554,131,5300.21257
359.745468,133,5307.312497
360.236699,131,5308.165239
368.997359,132,5308.913439
364.741459,132,5309.65466
359.082932,133,5316.052642
353.193944,131,5316.916784
358.898521,133,5317.848518
360.086579,132,5318.793673
359.071928,133,5325.490743
363.810429,132,5326.26873
356.968445,133,5327.175276
362.022956,133,5328.034887
361.852619,132,5334.71771
361.210126,130,5335.340307
364.835176,131,5336.064905
357.258748,129,5336.796924
360.115475,132,5343.254888
146.20147,77,5343.706587
357.485001,129,5344.405964
362.114152,132,5345.150637
360.192514,132,5351.412136
358.062716,133,5352.09311
360.52258,130,5352.812413
352.215608,131,5353.524675
363.23705,134,5360.78321
360.600104,132,5361.687094
362.777659,134,5362.679878
366.153654,131,5363.45651
352.715082,131,5370.537618
363.666256,134,5371.358998
363.917463,132,5372.057644
365.138711,132,5372.794278
360.089396,133,5379.188714
357.156514,133,5379.869179
360.743738,134,5380.61874
357.992423,132,5386.907033
362.828991,134,5387.566614
362.172696,134,5388.226787
361.477281,131,5388.932369
357.472733,133,5395.892555
359.141247,133,5396.680103
362.93108,133,5397.347385
357.602508,133,5398.082611
357.664881,133,5405.141597
361.127539,134,5405.893378
358.165689,133,5406.62339
358.706579,133,5407.430858
362.959136,131,5413.952522
363.146244,134,5414.743685
361.597621,134,5415.749531
278.258387,110,5416.485592
361.68196,134,5423.121958
356.427494,133,5423.936516
184.90709,88,5424.452974
363.484393,130,5425.33305
358.036332,133,5431.965755
361.793239,133,5432.860206
363.234045,132,5433.661354
362.51778,133,5434.384882
362.082181,133,5441.062408
359.810129,134,5441.844119
361.45537,134,5442.623836
363.349338,131,5443.420167
356.809733,129,5450.07325
362.040721,132,5450.941537
347.00814,129,5451.873446
362.257537,132,5452.646811
360.461086,130,5459.604209
357.114555,133,5460.33378
360.648221,134,5461.24244
362.391541,131,5461.924361
362.626271,134,5468.7692
186.820219,88,5469.21526
367.102377,134,5469.982678
366.5178,133,5470.727299
361.012048,133,5477.542285
364.680938,131,5478.415185
365.555213,133,5479.177077
362.149188,133,5480.046136
356.478681,130,5485.921247
364.495612,133,5486.566768
358.369477,133,5487.280988
362.058393,134,5487.988337
365.975646,131,5494.261038
357.478692,133,5494.96135
359.113423,134,5495.730185
358.911981,131,5501.689547
361.269494,133,5502.373991
361.041429,134,5503.094785
361.432357,134,5503.853498
183.758464,87,5504.335573
363.385834,133,5510.388131
362.33657,131,5511.062145
356.29411,133,5511.86039
357.990224,132,5518.199967
361.604281,132,5518.808556
362.02934,133,5519.476949
360.391375,134,5520.217291
365.609351,131,5526.297139
357.299838,130,5526.943453
364.028866,132,5527.639072
55.460649,31,5527.82082
361.884789,131,5528.560163
364.446843,131,5534.628627
347.693838,129,5535.219426
363.754427,135,5535.970167
362.243164,133,5536.688911
361.477292,132,5542.967067
362.583491,133,5543.589455
360.629925,134,5544.361904
361.653215,134,5545.147786
362.639397,130,5552.143584
355.417797,132,5552.782567
356.494641,133,5553.529192
361.649268,131,5554.257088
49.473086,28,5560.132687
356.008509,133,5560.820714
357.368738,130,5561.542097
365.751805,132,5562.417997
365.663582,133,5568.901709
358.818849,134,5570.017617
364.427378,133,5570.720884
357.658472,132,5571.403945
356.798544,132,5577.510353
358.891279,130,5578.222212
45.738786,26,5578.364363
362.061524,134,5579.141303
357.766071,134,5580.111588
362.732374,131,5586.910506
365.683899,132,5587.637907
361.169256,134,5588.615923
364.154262,135,5589.425852
361.396238,134,5596.605171
354.322865,132,5597.428063
365.496993,132,5598.2621
361.891266,132,5598.971312
367.596934,134,5604.987664
362.251841,134,5605.733078
367.827477,133,5606.622279
361.822449,134,5613.124695
368.068668,133,5613.794696
354.1827,131,5614.488584
366.014756,133,5615.230726
364.567054,132,5621.654324
357.399148,133,5622.322734
49.624735,28,5622.462868
360.382969,134,5623.299217
364.602322,133,5624.053032
366.927867,134,5630.613043
361.575856,132,5631.309159
365.83483,133,5632.050676
368.401936,134,5632.936531
187.473293,88,5639.218379
364.771183,132,5639.938286
361.315141,134,5640.667118
365.221383,135,5641.568156
354.636634,132,5647.965436
365.624962,134,5648.674051
368.468946,133,5649.442059
367.123702,135,5650.470534
361.289872,134,5656.802936
366.433384,135,5657.622658
367.304507,132,5658.473985
368.951691,133,5659.175521
362.541709,135,5665.250225
368.693225,132,5666.011143
363.497912,131,5666.781468
366.807024,134,5672.870827
356.56022,133,5673.543469
366.639388,133,5674.208353
359.76847,134,5675.032013
360.071397,133,5681.94236
366.702029,133,5682.691211
365.821354,131,5683.430992
355.979287,132,5684.183885
358.22167,132,5690.476784
353.105864,131,5691.188961
357.781243,133,5692.133749
365.322722,133,5692.910175
366.854515,132,5699.783861
361.072056,133,5700.647816
350.662791,130,5701.419602
361.920427,134,5702.241012
362.016253,134,5708.687304
360.048403,133,5709.539003
363.436321,133,5710.167071
49.075072,28,5710.318956
365.021217,134,5716.756414
369.845164,131,5717.499119
365.448566,133,5718.213418
359.351779,134,5718.954944
355.79961,131,5725.611119
353.624406,131,5726.247212
366.306823,132,5727.059145
365.184715,132,5727.891697
49.689897,28,5728.063602
362.894559,132,5734.982399
365.580911,132,5735.64358
365.924366,132,5736.385065
360.03289,133,5737.130391
49.855996,28,5737.289481
368.380317,134,5743.936515
361.289759,134,5744.596295
367.509371,132,5745.262278
361.5745,134,5751.199192
369.892335,132,5751.843934
365.541083,135,5752.521524
360.759481,134,5753.277371
358.682317,133,5759.276608
355.229897,132,5759.969833
366.960138,134,5760.717895
363.577429,131,5761.434627
360.632709,133,5767.653548
366.26116,133,5768.380126
365.025919,134,5769.110944
361.271167,134,5769.858808
362.855503,134,5776.442401
363.06975,134,5777.185869
365.265232,133,5777.884405
369.8269,133,5778.636243
362.446154,134,5785.055785
354.479203,131,5785.696599
372.098183,135,5786.400272
354.435336,131,5787.13128
366.118746,133,5793.078732
361.439272,134,5793.736421
366.901058,134,5794.521921
369.945597,132,5795.253964
366.132397,135,5802.150894
364.059643,133,5802.823606
362.825075,134,5803.633812
367.155848,132,5809.979215
368.471806,134,5810.631725
364.172115,133,5811.357192
362.224965,134,5812.123902
365.700129,132,5818.721453
367.117912,134,5819.38009
365.744255,133,5820.076467
365.81727,134,5820.811037
359.000929,133,5827.150084
362.804057,133,5827.77808
364.373662,132,5828.493337
366.915078,133,5829.200056
366.058548,134,5835.408674
368.464297,133,5836.116494
370.807377,134,5836.857758
367.600471,134,5837.595452
366.940458,134,5843.979986
360.754148,134,5844.65072
365.136532,131,5845.344567
365.923037,135,5846.07221
362.916964,133,5852.465447
366.138158,132,5853.130002
366.44565,132,5853.846693
368.311631,133,5859.625777
49.886949,28,5859.765603
365.053994,135,5860.497732
365.46627,135,5861.215275
358.297676,132,5861.926597
373.348693,133,5868.198254
369.006318,133,5868.909069
368.278944,131,5869.650938
367.03374,135,5870.386267
366.198666,132,5876.363865
261.138721,108,5876.982194
51.989261,29,5877.14556
370.194673,133,5877.929224
49.739282,28,5878.089988
366.758778,135,5878.971982
47.62787,27,5884.585538
366.357351,133,5885.277455
364.960995,135,5885.978077
362.040573,134,5886.670512
359.811252,133,5892.668622
368.486974,132,5893.323728
366.885765,133,5894.100376
366.845014,134,5894.882025
369.904785,134,5901.018252
373.67441,135,5901.856025
369.196984,132,5902.579981
363.292867,134,5903.278481
368.216217,133,5909.521637
366.202937,132,5910.238871
372.549142,133,5910.984683
370.804242,132,5911.794662
360.736114,133,5918.338142
372.294161,135,5919.099492
53.628749,30,5919.266312
351.211809,130,5920.074312
369.135332,133,5927.862886
374.124405,135,5928.59918
361.012154,133,5929.423605
367.553008,133,5930.296948
49.885557,28,5930.464575
370.32075,133,5936.708094
369.098523,134,5937.406971
362.166729,134,5938.211769
366.467257,135,5938.955622
371.480624,135,5945.035648
363.151386,134,5945.806364
38.067308,22,5945.955498
369.537556,131,5946.645772
38.108424,22,5946.75165
371.450194,133,5953.307333
366.697746,134,5954.061311
368.731067,134,5954.85841
364.840188,134,5955.675267
364.071856,134,5963.007849
366.0922,131,5963.699539
49.936928,28,5963.871419
365.11108,134,5964.620271
373.46932,133,5965.441461
49.331357,28,5965.610725
365.044018,134,5971.939039
370.032025,133,5972.733308
371.809386,133,5973.582392
359.050455,132,5980.201323
373.106304,135,5980.952573
45.744391,26,5981.118375
45.826339,26,5981.291608
370.836618,134,5982.106119
368.163197,133,5982.929637
363.828302,134,5989.320618
369.385727,133,5990.041007
370.119542,132,5990.904926
370.553301,132,5991.737075
369.155617,133,5998.178846
47.74894,27,5998.337744
373.022963,136,5999.157994
282.988452,111,5999.772778
367.581951,132,6006.513925
368.157504,134,6007.289813
366.271119,133,6008.131639
374.1642,135,6009.124315
369.546746,133,6015.504656
362.100802,133,6016.201909
359.077752,133,6016.865004
372.26404,134,6017.602582
368.267019,133,6023.598367
268.231411,108,6024.161531
353.751363,131,6024.83393
363.778656,133,6025.649645
362.865876,132,6032.489626
258.829523,107,6033.080239
365.413956,133,6033.940262
359.764213,133,6034.669771
361.775885,134,6040.815194
367.653442,133,6041.497096
369.285827,134,6042.184864
351.957202,130,6042.976354
371.325433,132,6049.608883
362.116301,134,6050.253384
368.057376,133,6050.953636
364.389625,130,6051.730484
362.706275,134,6058.354012
364.057301,132,6059.054032
355.176329,131,6059.695534
369.979003,132,6060.399717
49.405756,28,6060.536555
360.624806,133,6066.804852
363.364216,134,6067.562385
370.595124,134,6068.315064
369.987708,134,6074.652742
291.382941,112,6075.23983
367.67585,134,6075.972693
370.180839,134,6076.777991
365.755557,133,6083.662653
367.061137,132,6084.409595
367.037203,132,6085.277228
276.938,110,6086.024583
362.930131,132,6086.978994
365.738811,135,6093.99223
366.028464,135,6094.724042
368.237438,133,6095.470055
276.612659,110,6101.856773
367.303336,134,6102.495217
368.669853,134,6103.212603
362.855488,134,6103.989679
364.929197,134,6110.299659
368.358858,133,6111.065558
363.657314,134,6111.850046
365.245301,132,6112.646441
361.585492,133,6119.309131
366.643466,132,6120.071624
367.02879,132,6120.864771
370.011015,135,6121.690292
369.393913,135,6128.517794
370.296789,132,6129.399354
369.646276,133,6130.245738
357.421607,132,6131.12223
370.499093,133,6138.064214
369.535497,133,6138.855744
371.333822,134,6139.662737
371.293387,133,6140.453707
369.538752,132,6146.832085
366.745831,133,6147.608883
366.811445,134,6148.44428
368.976482,132,6149.251279
361.920155,133,6155.514318
367.180792,135,6156.295706
368.258109,135,6157.112152
367.058618,135,6163.534782
358.733944,132,6164.221485
366.541749,133,6165.002779
362.570727,133,6165.836751
359.645645,133,6172.452538
365.396119,133,6173.235773
363.469757,134,6173.997591
366.887774,135,6174.875833
368.174751,134,6181.633512
364.867818,131,6182.294227
370.535638,132,6183.199625
371.833572,136,6184.105985
369.585773,133,6190.560229
370.55503,133,6191.407519
369.30098,134,6192.086089
372.049389,133,6192.797267
368.383192,133,6199.573846
366.243456,134,6200.427015
354.673893,131,6201.295729
357.373284,132,6202.071406
367.627767,134,6208.81912
364.375485,134,6209.481295
370.368391,132,6210.181343
370.474531,135,6216.497594
365.373009,132,6217.200917
372.228272,133,6217.872077
367.843009,135,6218.627669
370.870674,135,6224.876537
